,val_loss,val_KL_loss,epochs,model_num
0,137.7860990522779,10.390714319921527,108,1
1,49.56182744747353,8.65228716309814,412,0
2,290.5668967397535,38.52327092403402,74,4
3,48.87442031781894,9.71561969985776,387,2
4,47.17131161606945,9.694285638698247,360,3
